SERIE;FECHA DE MUESTRA;HI;DGA;ACE
5337PA196-04;17/09/2025;1.214285714;1.3;1
5337PA196-05;17/09/2025;1.214285714;1.3;1
5337PA196-06;17/09/2025;1;;1
6620 500;17/09/2025;1.214285714;1.3;1
6620 501;17/09/2025;1;1;1
6620 502;17/09/2025;1;;1
6620 503;17/09/2025;1;1;1
750005-01;17/09/2025;1.642857143;1.9;1
750006-01;17/09/2025;1;;1
750019-01;17/09/2025;1.321428571;1.45;1
760026-01;17/09/2025;1.428571429;1.6;1
760045-01;17/09/2025;1.214285714;1.3;1
760046-01;17/09/2025;1.214285714;1.3;1
760047-01;17/09/2025;1.214285714;1.3;1
770003-01;17/09/2025;1.285714286;1.4;1
770021-01;17/09/2025;1.214285714;1.3;1
770023-01;17/09/2025;1.214285714;1.3;1
770027-01;17/09/2025;1.214285714;1.3;1
770028-01;17/09/2025;1.295918367;1.3;1.285714286
B607398;17/09/2025;1;1;1
B608156;17/09/2025;1.103896104;1;1.363636364
B611544;17/09/2025;1;;1
B611545;17/09/2025;1;1;1
B615152;17/09/2025;1;1;1
B615153;17/09/2025;1;1;1
B93033;17/09/2025;1;1;1
D518290;17/09/2025;1;;1
D518291;17/09/2025;1.214285714;1.3;1
D518292;17/09/2025;1.214285714;1.3;1
D518293;17/09/2025;1.214285714;1.3;1
D518294;17/09/2025;1;;1
D518295;17/09/2025;1;;1
HST15082-1-1;17/09/2025;1.207792208;1;1.727272727
HST15082-1-2;17/09/2025;1.285714286;1;2
HST15082-1-3;17/09/2025;1.207792208;1;1.727272727
L-10228;17/09/2025;1.75;2.05;1
L-10802;17/09/2025;1.3;;1.3
L-10803;17/09/2025;1;;1
L-30108;17/09/2025;1;1;1
L-30155;17/09/2025;1;1;1
L-30157;17/09/2025;1;1;1
L-30158;17/09/2025;1.272108844;1;1.952380952
L-30229;17/09/2025;1.986394558;2;1.952380952
L-30230;17/09/2025;1;1;1
L-30249;17/09/2025;1;;1
L-30300;17/09/2025;1.5;1.5;
L-30306;17/09/2025;1;;1
L-30307;17/09/2025;1;;1
L-30330;17/09/2025;3.19047619;;3.19047619
L-30406;17/09/2025;1.233766234;1;1.818181818
L-30436;17/09/2025;1.25974026;1;1.909090909
L-30442;17/09/2025;1.103896104;1;1.363636364
L-30443;17/09/2025;1.081632653;1;1.285714286
L-30477;17/09/2025;1;1;1
L-30493;17/09/2025;1;1;1
L-30506;17/09/2025;1;1;1
L-30507;17/09/2025;1;1;1
LP-000471;17/09/2025;1.857142857;;1.857142857
LP-000472;17/09/2025;1;;1
LP-000473;17/09/2025;1.24025974;1.3;1.090909091
LP-000474;17/09/2025;1.266233766;1.3;1.181818182
LP-000475;17/09/2025;1.266233766;1.3;1.181818182
LP-000476;17/09/2025;1.5;1.3;2
LP-000584;17/09/2025;1.103896104;1;1.363636364
LP-000598;17/09/2025;1.103896104;1;1.363636364
P185848;17/09/2025;1;1;1
P186248;17/09/2025;1.214285714;1.3;1
P186249;17/09/2025;1.214285714;1.3;1
P186250;17/09/2025;1.214285714;1.3;1
P186254;17/09/2025;1;;1
P186255;17/09/2025;1.214285714;1.3;1
P186256;17/09/2025;1.214285714;1.3;1
P186257;17/09/2025;1.214285714;1.3;1
PA 277 - 01;17/09/2025;1.3;1.3;
PA 277 - 02;17/09/2025;1;1;
PA 277 - 03;17/09/2025;1;;1
PA196-01-04;17/09/2025;1;;1
PA277 -01;17/09/2025;1;;1
PA277- 02;17/09/2025;1;;1
PT9003-01;17/09/2025;1.12987013;1;1.454545455
V101038;17/09/2025;1.214285714;1.3;1
V101039;17/09/2025;1.214285714;1.3;1
V101040;17/09/2025;1.214285714;1.3;1
V101041;17/09/2025;1.214285714;1.3;1
V101042;17/09/2025;1.214285714;1.3;1
V101043;17/09/2025;1.214285714;1.3;1
V101044;17/09/2025;1;;1
V147101;17/09/2025;1;1;1
V147102;17/09/2025;1;1;1
V147103;17/09/2025;1;1;1
V147104;17/09/2025;1.555555556;;1.555555556
V147105;17/09/2025;1.214285714;1.3;1
V147106;17/09/2025;1;1;1
V147107;17/09/2025;1.214285714;1.3;1
V163201;17/09/2025;1;1;1
V180401;17/09/2025;1;1;1
V180402;17/09/2025;1;1;1
V180403;17/09/2025;1;1;1
59571;16/09/2025;1.642857143;1.9;1
59572;16/09/2025;1.944805195;2.25;1.181818182
59573;16/09/2025;1.321428571;1.45;1
100138;16/09/2025;1;1;1
146916;16/09/2025;1.214285714;1.3;1
146917;16/09/2025;1.214285714;1.3;1
146918;16/09/2025;1.214285714;1.3;1
147400;16/09/2025;1.214285714;1.3;1
185466;16/09/2025;1.081632653;1;1.285714286
185519;16/09/2025;1.571428571;1.8;1
185634;16/09/2025;1.642857143;1.9;1
185635;16/09/2025;1.642857143;1.9;1
185636;16/09/2025;1.642857143;1.9;1
185765;16/09/2025;1.214285714;1.3;1
185766;16/09/2025;1.214285714;1.3;1
185767;16/09/2025;1.214285714;1.3;1
338118;16/09/2025;3.7;3.7;
359110;16/09/2025;1;1;1
359111;16/09/2025;1.214285714;1.3;1
364072;16/09/2025;1;1;1
364073;16/09/2025;1;1;1
364074;16/09/2025;1.214285714;1.3;1
364075;16/09/2025;1.214285714;1.3;1
364076;16/09/2025;3;3;
364077;16/09/2025;1.214285714;1.3;1
364078;16/09/2025;1.214285714;1.3;1
551873;16/09/2025;1;1;1
551874;16/09/2025;1;1;1
551875;16/09/2025;1;1;1
123157T;16/09/2025;1.081632653;1;1.285714286
123158T;16/09/2025;1;1;1
123159T;16/09/2025;1;1;1
123160T;16/09/2025;1;1;1
123161T;16/09/2025;1;1;1
132006T1;16/09/2025;1;1;1
146659T1;16/09/2025;1.214285714;1.3;1
146659T2;16/09/2025;1;1;1
146659T3;16/09/2025;1.214285714;1.3;1
146660T1;16/09/2025;1.214285714;1.3;1
146660T2;16/09/2025;1;1;1
146660T3;16/09/2025;1.025974026;1;1.090909091
147926T1;16/09/2025;1.214285714;1.3;1
149292T;16/09/2025;1.214285714;1.3;1
150700A/01;16/09/2025;1.214285714;1.3;1
150700A/02;16/09/2025;1.214285714;1.3;1
150700B/01;16/09/2025;1.214285714;1.3;1
160967T;16/09/2025;1;1;1
161159T2;16/09/2025;1;1;1
161566T;16/09/2025;1.207792208;1;1.727272727
161642T;16/09/2025;1.12987013;1;1.454545455
162031 T1;16/09/2025;1.3;;1.3
16625S;16/09/2025;1.292207792;1.3;1.272727273
16626S;16/09/2025;1.214285714;1.3;1
16627S;16/09/2025;1.474025974;1.3;1.909090909
16628S;16/09/2025;1;1;
16629S;16/09/2025;1.214285714;1.3;1
16630S;16/09/2025;1.292207792;1.3;1.272727273
16631S;16/09/2025;1.474025974;1.3;1.909090909
1ZBR60816;16/09/2025;1.214285714;1.3;1
1ZBR60817;16/09/2025;1.214285714;1.3;1
1ZBR60818;16/09/2025;1.214285714;1.3;1
230531-01;16/09/2025;3.05;3.05;
30N14081601;16/09/2025;1.214285714;1.3;1
30N14081602;16/09/2025;1.214285714;1.3;1
30N14081603;16/09/2025;1.214285714;1.3;1
5337PA196-02;16/09/2025;1.214285714;1.3;1
5337PA196-03;16/09/2025;1.214285714;1.3;1
5337PA196-04;16/09/2025;1.214285714;1.3;1
5337PA196-05;16/09/2025;1.214285714;1.3;1
5337PA196-06;16/09/2025;1;;1
6620 500;16/09/2025;1.214285714;1.3;1
6620 501;16/09/2025;1;1;1
6620 502;16/09/2025;1;;1
6620 503;16/09/2025;1;1;1
750005-01;16/09/2025;1.642857143;1.9;1
750006-01;16/09/2025;1;;1
750019-01;16/09/2025;1.321428571;1.45;1
760026-01;16/09/2025;1.428571429;1.6;1
760045-01;16/09/2025;1.214285714;1.3;1
760046-01;16/09/2025;1.214285714;1.3;1
760047-01;16/09/2025;1.214285714;1.3;1
770003-01;16/09/2025;1.285714286;1.4;1
770021-01;16/09/2025;1.214285714;1.3;1
770023-01;16/09/2025;1.214285714;1.3;1
770027-01;16/09/2025;1.214285714;1.3;1
770028-01;16/09/2025;1.295918367;1.3;1.285714286
B607398;16/09/2025;1;1;1
B608156;16/09/2025;1.103896104;1;1.363636364
B611544;16/09/2025;1;;1
B611545;16/09/2025;1;1;1
B615152;16/09/2025;1;1;1
B615153;16/09/2025;1;1;1
B93033;16/09/2025;1;1;1
D518290;16/09/2025;1;;1
D518291;16/09/2025;1.214285714;1.3;1
D518292;16/09/2025;1.214285714;1.3;1
D518293;16/09/2025;1.214285714;1.3;1
D518294;16/09/2025;1;;1
D518295;16/09/2025;1;;1
HST15082-1-1;16/09/2025;1.207792208;1;1.727272727
HST15082-1-2;16/09/2025;1.285714286;1;2
HST15082-1-3;16/09/2025;1.207792208;1;1.727272727
L-10228;16/09/2025;1.75;2.05;1
L-10802;16/09/2025;1.3;;1.3
L-10803;16/09/2025;1;;1
L-30108;16/09/2025;1;1;1
L-30155;16/09/2025;1;1;1
L-30157;16/09/2025;1;1;1
L-30158;16/09/2025;1.272108844;1;1.952380952
L-30229;16/09/2025;1.986394558;2;1.952380952
L-30230;16/09/2025;1;1;1
L-30249;16/09/2025;1;;1
L-30300;16/09/2025;1.5;1.5;
L-30306;16/09/2025;1;;1
L-30307;16/09/2025;1;;1
L-30330;16/09/2025;3.19047619;;3.19047619
L-30406;16/09/2025;1.233766234;1;1.818181818
L-30436;16/09/2025;1.25974026;1;1.909090909
L-30442;16/09/2025;1.103896104;1;1.363636364
L-30443;16/09/2025;1.081632653;1;1.285714286
L-30477;16/09/2025;1;1;1
L-30493;16/09/2025;1;1;1
L-30506;16/09/2025;1;1;1
L-30507;16/09/2025;1;1;1
LP-000471;16/09/2025;1.857142857;;1.857142857
LP-000472;16/09/2025;1;;1
LP-000473;16/09/2025;1.24025974;1.3;1.090909091
LP-000474;16/09/2025;1.266233766;1.3;1.181818182
LP-000475;16/09/2025;1.266233766;1.3;1.181818182
LP-000476;16/09/2025;1.5;1.3;2
LP-000584;16/09/2025;1.103896104;1;1.363636364
LP-000598;16/09/2025;1.103896104;1;1.363636364
P185848;16/09/2025;1;1;1
P186248;16/09/2025;1.214285714;1.3;1
P186249;16/09/2025;1.214285714;1.3;1
P186250;16/09/2025;1.214285714;1.3;1
P186254;16/09/2025;1;;1
P186255;16/09/2025;1.214285714;1.3;1
P186256;16/09/2025;1.214285714;1.3;1
P186257;16/09/2025;1.214285714;1.3;1
PA 277 - 01;16/09/2025;1.3;1.3;
PA 277 - 02;16/09/2025;1;1;
PA 277 - 03;16/09/2025;1;;1
PA196-01-04;16/09/2025;1;;1
PA277 -01;16/09/2025;1;;1
PA277- 02;16/09/2025;1;;1
PT9003-01;16/09/2025;1.12987013;1;1.454545455
V101038;16/09/2025;1.214285714;1.3;1
V101039;16/09/2025;1.214285714;1.3;1
V101040;16/09/2025;1.214285714;1.3;1
V101041;16/09/2025;1.214285714;1.3;1
V101042;16/09/2025;1.214285714;1.3;1
V101043;16/09/2025;1.214285714;1.3;1
V101044;16/09/2025;1;;1
V147101;16/09/2025;1;1;1
V147102;16/09/2025;1;1;1
V147103;16/09/2025;1;1;1
V147104;16/09/2025;1.555555556;;1.555555556
V147105;16/09/2025;1.214285714;1.3;1
V147106;16/09/2025;1;1;1
V147107;16/09/2025;1.214285714;1.3;1
V163201;16/09/2025;1;1;1
V180401;16/09/2025;1;1;1
V180402;16/09/2025;1;1;1
V180403;16/09/2025;1;1;1
59571;15/09/2025;1.642857143;1.9;1
59572;15/09/2025;1.944805195;2.25;1.181818182
59573;15/09/2025;1.321428571;1.45;1
100138;15/09/2025;1;1;1
146916;15/09/2025;1.214285714;1.3;1
146917;15/09/2025;1.214285714;1.3;1
146918;15/09/2025;1.214285714;1.3;1
147400;15/09/2025;1.214285714;1.3;1
185466;15/09/2025;1.081632653;1;1.285714286
185519;15/09/2025;1.571428571;1.8;1
185634;15/09/2025;1.642857143;1.9;1
185635;15/09/2025;1.642857143;1.9;1
185636;15/09/2025;1.642857143;1.9;1
185765;15/09/2025;1.214285714;1.3;1
185766;15/09/2025;1.214285714;1.3;1
185767;15/09/2025;1.214285714;1.3;1
338118;15/09/2025;3.7;3.7;
359110;15/09/2025;1;1;1
359111;15/09/2025;1.214285714;1.3;1
364072;15/09/2025;1;1;1
364073;15/09/2025;1;1;1
364074;15/09/2025;1.214285714;1.3;1
364075;15/09/2025;1.214285714;1.3;1
364076;15/09/2025;3;3;
364077;15/09/2025;1.214285714;1.3;1
364078;15/09/2025;1.214285714;1.3;1
551873;15/09/2025;1;1;1
551874;15/09/2025;1;1;1
551875;15/09/2025;1;1;1
123157T;15/09/2025;1.081632653;1;1.285714286
123158T;15/09/2025;1;1;1
123159T;15/09/2025;1;1;1
123160T;15/09/2025;1;1;1
123161T;15/09/2025;1;1;1
132006T1;15/09/2025;1;1;1
146659T1;15/09/2025;1.214285714;1.3;1
146659T2;15/09/2025;1;1;1
146659T3;15/09/2025;1.214285714;1.3;1
146660T1;15/09/2025;1.214285714;1.3;1
146660T2;15/09/2025;1;1;1
146660T3;15/09/2025;1.025974026;1;1.090909091
147926T1;15/09/2025;1.214285714;1.3;1
149292T;15/09/2025;1.214285714;1.3;1
150700A/01;15/09/2025;1.214285714;1.3;1
150700A/02;15/09/2025;1.214285714;1.3;1
150700B/01;15/09/2025;1.214285714;1.3;1
160967T;15/09/2025;1;1;1
161159T2;15/09/2025;1;1;1
161566T;15/09/2025;1.207792208;1;1.727272727
161642T;15/09/2025;1.12987013;1;1.454545455
162031 T1;15/09/2025;1.3;;1.3
16625S;15/09/2025;1.292207792;1.3;1.272727273
16626S;15/09/2025;1.214285714;1.3;1
16627S;15/09/2025;1.474025974;1.3;1.909090909
16628S;15/09/2025;1;1;
16629S;15/09/2025;1.214285714;1.3;1
16630S;15/09/2025;1.292207792;1.3;1.272727273
16631S;15/09/2025;1.474025974;1.3;1.909090909
1ZBR60816;15/09/2025;1.214285714;1.3;1
1ZBR60817;15/09/2025;1.214285714;1.3;1
1ZBR60818;15/09/2025;1.214285714;1.3;1
230531-01;15/09/2025;3.05;3.05;
30N14081601;15/09/2025;1.214285714;1.3;1
30N14081602;15/09/2025;1.214285714;1.3;1
30N14081603;15/09/2025;1.214285714;1.3;1
5337PA196-02;15/09/2025;1.214285714;1.3;1
5337PA196-03;15/09/2025;1.214285714;1.3;1
5337PA196-04;15/09/2025;1.214285714;1.3;1
5337PA196-05;15/09/2025;1.214285714;1.3;1
5337PA196-06;15/09/2025;1;;1
6620 500;15/09/2025;1.214285714;1.3;1
6620 501;15/09/2025;1;1;1
6620 502;15/09/2025;1;;1
6620 503;15/09/2025;1;1;1
750005-01;15/09/2025;1.642857143;1.9;1
750006-01;15/09/2025;1;;1
750019-01;15/09/2025;1.321428571;1.45;1
760026-01;15/09/2025;1.428571429;1.6;1
760045-01;15/09/2025;1.214285714;1.3;1
760046-01;15/09/2025;1.214285714;1.3;1
760047-01;15/09/2025;1.214285714;1.3;1
770003-01;15/09/2025;1.285714286;1.4;1
770021-01;15/09/2025;1.214285714;1.3;1
770023-01;15/09/2025;1.214285714;1.3;1
770027-01;15/09/2025;1.214285714;1.3;1
770028-01;15/09/2025;1.295918367;1.3;1.285714286
B607398;15/09/2025;1;1;1
B608156;15/09/2025;1.103896104;1;1.363636364
B611544;15/09/2025;1;;1
B611545;15/09/2025;1;1;1
B615152;15/09/2025;1;1;1
B615153;15/09/2025;1;1;1
B93033;15/09/2025;1;1;1
D518290;15/09/2025;1;;1
D518291;15/09/2025;1.214285714;1.3;1
D518292;15/09/2025;1.214285714;1.3;1
D518293;15/09/2025;1.214285714;1.3;1
D518294;15/09/2025;1;;1
D518295;15/09/2025;1;;1
HST15082-1-1;15/09/2025;1.207792208;1;1.727272727
HST15082-1-2;15/09/2025;1.285714286;1;2
HST15082-1-3;15/09/2025;1.207792208;1;1.727272727
L-10228;15/09/2025;1.75;2.05;1
L-10802;15/09/2025;1.3;;1.3
L-10803;15/09/2025;1;;1
L-30108;15/09/2025;1;1;1
L-30155;15/09/2025;1;1;1
L-30157;15/09/2025;1;1;1
L-30158;15/09/2025;1.272108844;1;1.952380952
L-30229;15/09/2025;1.986394558;2;1.952380952
L-30230;15/09/2025;1;1;1
L-30249;15/09/2025;1;;1
L-30300;15/09/2025;1.5;1.5;
L-30306;15/09/2025;1;;1
L-30307;15/09/2025;1;;1
L-30330;15/09/2025;3.19047619;;3.19047619
L-30406;15/09/2025;1.233766234;1;1.818181818
L-30436;15/09/2025;1.25974026;1;1.909090909
L-30442;15/09/2025;1.103896104;1;1.363636364
L-30443;15/09/2025;1.081632653;1;1.285714286
L-30477;15/09/2025;1;1;1
L-30493;15/09/2025;1;1;1
L-30506;15/09/2025;1;1;1
L-30507;15/09/2025;1;1;1
LP-000471;15/09/2025;1.857142857;;1.857142857
LP-000472;15/09/2025;1;;1
LP-000473;15/09/2025;1.24025974;1.3;1.090909091
LP-000474;15/09/2025;1.266233766;1.3;1.181818182
LP-000475;15/09/2025;1.266233766;1.3;1.181818182
LP-000476;15/09/2025;1.5;1.3;2
LP-000584;15/09/2025;1.103896104;1;1.363636364
LP-000598;15/09/2025;1.103896104;1;1.363636364
P185848;15/09/2025;1;1;1
P186248;15/09/2025;1.214285714;1.3;1
P186249;15/09/2025;1.214285714;1.3;1
P186250;15/09/2025;1.214285714;1.3;1
P186254;15/09/2025;1;;1
P186255;15/09/2025;1.214285714;1.3;1
P186256;15/09/2025;1.214285714;1.3;1
P186257;15/09/2025;1.214285714;1.3;1
PA 277 - 01;15/09/2025;1.3;1.3;
PA 277 - 02;15/09/2025;1;1;
PA 277 - 03;15/09/2025;1;;1
PA196-01-04;15/09/2025;1;;1
PA277 -01;15/09/2025;1;;1
PA277- 02;15/09/2025;1;;1
PT9003-01;15/09/2025;1.12987013;1;1.454545455
V101038;15/09/2025;1.214285714;1.3;1
V101039;15/09/2025;1.214285714;1.3;1
V101040;15/09/2025;1.214285714;1.3;1
V101041;15/09/2025;1.214285714;1.3;1
V101042;15/09/2025;1.214285714;1.3;1
V101043;15/09/2025;1.214285714;1.3;1
V101044;15/09/2025;1;;1
V147101;15/09/2025;1;1;1
V147102;15/09/2025;1;1;1
V147103;15/09/2025;1;1;1
V147104;15/09/2025;1.555555556;;1.555555556
V147105;15/09/2025;1.214285714;1.3;1
V147106;15/09/2025;1;1;1
V147107;15/09/2025;1.214285714;1.3;1
V163201;15/09/2025;1;1;1
V180401;15/09/2025;1;1;1
V180402;15/09/2025;1;1;1
V180403;15/09/2025;1;1;1
59571;14/09/2025;1.642857143;1.9;1
59572;14/09/2025;1.944805195;2.25;1.181818182
59573;14/09/2025;1.321428571;1.45;1
100138;14/09/2025;1;1;1
146916;14/09/2025;1.214285714;1.3;1
146917;14/09/2025;1.214285714;1.3;1
146918;14/09/2025;1.214285714;1.3;1
147400;14/09/2025;1.214285714;1.3;1
185466;14/09/2025;1.081632653;1;1.285714286
185519;14/09/2025;1.571428571;1.8;1
185634;14/09/2025;1.642857143;1.9;1
185635;14/09/2025;1.642857143;1.9;1
185636;14/09/2025;1.642857143;1.9;1
185765;14/09/2025;1.214285714;1.3;1
185766;14/09/2025;1.214285714;1.3;1
185767;14/09/2025;1.214285714;1.3;1
338118;14/09/2025;3.7;3.7;
359110;14/09/2025;1;1;1
359111;14/09/2025;1.214285714;1.3;1
364072;14/09/2025;1;1;1
364073;14/09/2025;1;1;1
364074;14/09/2025;1.214285714;1.3;1
364075;14/09/2025;1.214285714;1.3;1
364076;14/09/2025;3;3;
364077;14/09/2025;1.214285714;1.3;1
364078;14/09/2025;1.214285714;1.3;1
551873;14/09/2025;1;1;1
551874;14/09/2025;1;1;1
551875;14/09/2025;1;1;1
123157T;14/09/2025;1.081632653;1;1.285714286
123158T;14/09/2025;1;1;1
123159T;14/09/2025;1;1;1
123160T;14/09/2025;1;1;1
123161T;14/09/2025;1;1;1
132006T1;14/09/2025;1;1;1
146659T1;14/09/2025;1.214285714;1.3;1
146659T2;14/09/2025;1;1;1
146659T3;14/09/2025;1.214285714;1.3;1
146660T1;14/09/2025;1.214285714;1.3;1
146660T2;14/09/2025;1;1;1
146660T3;14/09/2025;1.025974026;1;1.090909091
147926T1;14/09/2025;1.214285714;1.3;1
149292T;14/09/2025;1.214285714;1.3;1
150700A/01;14/09/2025;1.214285714;1.3;1
150700A/02;14/09/2025;1.214285714;1.3;1
150700B/01;14/09/2025;1.214285714;1.3;1
160967T;14/09/2025;1;1;1
161159T2;14/09/2025;1;1;1
161566T;14/09/2025;1.207792208;1;1.727272727
161642T;14/09/2025;1.12987013;1;1.454545455
162031 T1;14/09/2025;1.3;;1.3
16625S;14/09/2025;1.292207792;1.3;1.272727273
16626S;14/09/2025;1.214285714;1.3;1
16627S;14/09/2025;1.474025974;1.3;1.909090909
16628S;14/09/2025;1;1;
16629S;14/09/2025;1.214285714;1.3;1
16630S;14/09/2025;1.292207792;1.3;1.272727273
16631S;14/09/2025;1.474025974;1.3;1.909090909
1ZBR60816;14/09/2025;1.214285714;1.3;1
1ZBR60817;14/09/2025;1.214285714;1.3;1
1ZBR60818;14/09/2025;1.214285714;1.3;1
230531-01;14/09/2025;3.05;3.05;
30N14081601;14/09/2025;1.214285714;1.3;1
30N14081602;14/09/2025;1.214285714;1.3;1
30N14081603;14/09/2025;1.214285714;1.3;1
5337PA196-02;14/09/2025;1.214285714;1.3;1
5337PA196-03;14/09/2025;1.214285714;1.3;1
5337PA196-04;14/09/2025;1.214285714;1.3;1
5337PA196-05;14/09/2025;1.214285714;1.3;1
5337PA196-06;14/09/2025;1;;1
6620 500;14/09/2025;1.214285714;1.3;1
6620 501;14/09/2025;1;1;1
6620 502;14/09/2025;1;;1
6620 503;14/09/2025;1;1;1
750005-01;14/09/2025;1.642857143;1.9;1
750006-01;14/09/2025;1;;1
750019-01;14/09/2025;1.321428571;1.45;1
760026-01;14/09/2025;1.428571429;1.6;1
760045-01;14/09/2025;1.214285714;1.3;1
760046-01;14/09/2025;1.214285714;1.3;1
760047-01;14/09/2025;1.214285714;1.3;1
770003-01;14/09/2025;1.285714286;1.4;1
770021-01;14/09/2025;1.214285714;1.3;1
770023-01;14/09/2025;1.214285714;1.3;1
770027-01;14/09/2025;1.214285714;1.3;1
770028-01;14/09/2025;1.295918367;1.3;1.285714286
B607398;14/09/2025;1;1;1
B608156;14/09/2025;1.103896104;1;1.363636364
B611544;14/09/2025;1;;1
B611545;14/09/2025;1;1;1
B615152;14/09/2025;1;1;1
B615153;14/09/2025;1;1;1
B93033;14/09/2025;1;1;1
D518290;14/09/2025;1;;1
D518291;14/09/2025;1.214285714;1.3;1
D518292;14/09/2025;1.214285714;1.3;1
D518293;14/09/2025;1.214285714;1.3;1
D518294;14/09/2025;1;;1
D518295;14/09/2025;1;;1
HST15082-1-1;14/09/2025;1.207792208;1;1.727272727
HST15082-1-2;14/09/2025;1.285714286;1;2
HST15082-1-3;14/09/2025;1.207792208;1;1.727272727
L-10228;14/09/2025;1.75;2.05;1
L-10802;14/09/2025;1.3;;1.3
L-10803;14/09/2025;1;;1
L-30108;14/09/2025;1;1;1
L-30155;14/09/2025;1;1;1
L-30157;14/09/2025;1;1;1
L-30158;14/09/2025;1.272108844;1;1.952380952
L-30229;14/09/2025;1.986394558;2;1.952380952
L-30230;14/09/2025;1;1;1
L-30249;14/09/2025;1;;1
L-30300;14/09/2025;1.5;1.5;
L-30306;14/09/2025;1;;1
L-30307;14/09/2025;1;;1
L-30330;14/09/2025;3.19047619;;3.19047619
L-30406;14/09/2025;1.233766234;1;1.818181818
L-30436;14/09/2025;1.25974026;1;1.909090909
L-30442;14/09/2025;1.103896104;1;1.363636364
L-30443;14/09/2025;1.081632653;1;1.285714286
L-30477;14/09/2025;1;1;1
L-30493;14/09/2025;1;1;1
L-30506;14/09/2025;1;1;1
L-30507;14/09/2025;1;1;1
LP-000471;14/09/2025;1.857142857;;1.857142857
LP-000472;14/09/2025;1;;1
LP-000473;14/09/2025;1.24025974;1.3;1.090909091
LP-000474;14/09/2025;1.266233766;1.3;1.181818182
LP-000475;14/09/2025;1.266233766;1.3;1.181818182
LP-000476;14/09/2025;1.5;1.3;2
LP-000584;14/09/2025;1.103896104;1;1.363636364
LP-000598;14/09/2025;1.103896104;1;1.363636364
P185848;14/09/2025;1;1;1
P186248;14/09/2025;1.214285714;1.3;1
P186249;14/09/2025;1.214285714;1.3;1
P186250;14/09/2025;1.214285714;1.3;1
P186254;14/09/2025;1;;1
P186255;14/09/2025;1.214285714;1.3;1
P186256;14/09/2025;1.214285714;1.3;1
P186257;14/09/2025;1.214285714;1.3;1
PA 277 - 01;14/09/2025;1.3;1.3;
PA 277 - 02;14/09/2025;1;1;
PA 277 - 03;14/09/2025;1;;1
PA196-01-04;14/09/2025;1;;1
PA277 -01;14/09/2025;1;;1
PA277- 02;14/09/2025;1;;1
PT9003-01;14/09/2025;1.12987013;1;1.454545455
V101038;14/09/2025;1.214285714;1.3;1
V101039;14/09/2025;1.214285714;1.3;1
V101040;14/09/2025;1.214285714;1.3;1
V101041;14/09/2025;1.214285714;1.3;1
V101042;14/09/2025;1.214285714;1.3;1
V101043;14/09/2025;1.214285714;1.3;1
V101044;14/09/2025;1;;1
V147101;14/09/2025;1;1;1
V147102;14/09/2025;1;1;1
V147103;14/09/2025;1;1;1
V147104;14/09/2025;1.555555556;;1.555555556
V147105;14/09/2025;1.214285714;1.3;1
V147106;14/09/2025;1;1;1
V147107;14/09/2025;1.214285714;1.3;1
V163201;14/09/2025;1;1;1
V180401;14/09/2025;1;1;1
V180402;14/09/2025;1;1;1
V180403;14/09/2025;1;1;1
59571;13/09/2025;1.642857143;1.9;1
59572;13/09/2025;1.944805195;2.25;1.181818182
59573;13/09/2025;1.321428571;1.45;1
100138;13/09/2025;1;1;1
146916;13/09/2025;1.214285714;1.3;1
146917;13/09/2025;1.214285714;1.3;1
146918;13/09/2025;1.214285714;1.3;1
147400;13/09/2025;1.214285714;1.3;1
185466;13/09/2025;1.081632653;1;1.285714286
185519;13/09/2025;1.571428571;1.8;1
185634;13/09/2025;1.642857143;1.9;1
185635;13/09/2025;1.642857143;1.9;1
185636;13/09/2025;1.642857143;1.9;1
185765;13/09/2025;1.214285714;1.3;1
185766;13/09/2025;1.214285714;1.3;1
185767;13/09/2025;1.214285714;1.3;1
338118;13/09/2025;3.7;3.7;
359110;13/09/2025;1;1;1
359111;13/09/2025;1.214285714;1.3;1
364072;13/09/2025;1;1;1
364073;13/09/2025;1;1;1
364074;13/09/2025;1.214285714;1.3;1
364075;13/09/2025;1.214285714;1.3;1
364076;13/09/2025;3;3;
364077;13/09/2025;1.214285714;1.3;1
364078;13/09/2025;1.214285714;1.3;1
551873;13/09/2025;1;1;1
551874;13/09/2025;1;1;1
551875;13/09/2025;1;1;1
123157T;13/09/2025;1.081632653;1;1.285714286
123158T;13/09/2025;1;1;1
123159T;13/09/2025;1;1;1
123160T;13/09/2025;1;1;1
123161T;13/09/2025;1;1;1
132006T1;13/09/2025;1;1;1
146659T1;13/09/2025;1.214285714;1.3;1
146659T2;13/09/2025;1;1;1
146659T3;13/09/2025;1.214285714;1.3;1
146660T1;13/09/2025;1.214285714;1.3;1
146660T2;13/09/2025;1;1;1
146660T3;13/09/2025;1.025974026;1;1.090909091
147926T1;13/09/2025;1.214285714;1.3;1
149292T;13/09/2025;1.214285714;1.3;1
150700A/01;13/09/2025;1.214285714;1.3;1
150700A/02;13/09/2025;1.214285714;1.3;1
150700B/01;13/09/2025;1.214285714;1.3;1
160967T;13/09/2025;1;1;1
161159T2;13/09/2025;1;1;1
161566T;13/09/2025;1.207792208;1;1.727272727
161642T;13/09/2025;1.12987013;1;1.454545455
162031 T1;13/09/2025;1.3;;1.3
16625S;13/09/2025;1.292207792;1.3;1.272727273
